id:ID	:LABEL	label
C2881131	Phenotype	Bilateral leukocoria
C4511964	Phenotype	Autosomal recessive limb girdle muscular dystrophy type 2Q
C0085083	Phenotype	Ovarian Hyperstimulation Syndrome
C0268979	Phenotype	Infertility due to complete spermatogenic arrest
C0273003	Phenotype	Brain stem contusion without open intracranial wound AND with concussion
C0473446	Phenotype	Obstetric anesthesia with cardiac complications - delivered with postnatal problem
C0571143	Phenotype	Alcuronium allergy
C1282364	Phenotype	Rheumatoid melting disorder of cornea
C0155814	Phenotype	Acute epiglottitis
C0264433	Phenotype	Collagenous pneumoconiosis
C0569366	Phenotype	Urokinase poisoning of undetermined intent
C1263775	Phenotype	Overlapping malignant neoplasm of female genital organs
C1446219	Phenotype	Akinetic rigid syndrome
C1719885	Phenotype	Noninfectious gastroenteritis associated with AIDS
C2750050	Phenotype	Misshapen ear
C0268352	Phenotype	Hemolytic anemia with emphysema AND cutis laxa
C0437704	Phenotype	O/E - follicular tonsillitis
C0570880	Phenotype	Drug groups primarily affecting the autonomic nervous system allergy
C1297980	Phenotype	Primary malignant neoplasm of left fallopian tube
C2931271	Phenotype	Schisis association
C4274989	Phenotype	Lissencephaly with cerebellar hypoplasia type F
C0406722	Phenotype	Ectodermal dysplasia with hair-tooth defects
C0432481	Phenotype	46, XX true hermaphrodite
C1299982	Phenotype	Facial laceration
C1334715	Phenotype	Metastatic carcinoid tumor
C3164595	Phenotype	Aortico-left ventricular tunnel of simple type
C4275027	Phenotype	Parkinsonism with dementia of Guadeloupe
C4511898	Phenotype	Benign osteogenic neoplasm of articular cartilage of lower jaw
C0273640	Phenotype	Blister of abdominal wall with infection
C0434954	Phenotype	Open fracture dislocation of multiple metatarsophalangeal joints
C0521540	Phenotype	Brain stem hemorrhage
C0567586	Phenotype	Poisoning by dihydrocodeine of undetermined intent
C0751783	Phenotype	Lafora Disease
C1285418	Phenotype	Renal failure associated with renal vascular disease
C4544954	Phenotype	False aneurysm of aorta due to and following procedure
C0410166	Phenotype	Intermediate X-linked muscular dystrophy
C0573009	Phenotype	Accidental meprobamate overdose
C4511648	Phenotype	Acquired trigger finger of left index finger
C0032772	Phenotype	Postinfectious neuralgia
C0339477	Phenotype	Lipidemia retinalis
C0346130	Phenotype	Malignant tumor of soft tissue of neck
C0347282	Phenotype	Benign neoplasm of bile duct
C0700571	Phenotype	Open wound of flank with complication
C1264329	Phenotype	Simple laceration of auricle of ear
C1998076	Phenotype	Chronic lower urinary tract infection
C3163829	Phenotype	Sepsis due to Gram negative bacteria
C0158599	Phenotype	Preauricular cyst
C0160429	Phenotype	Kidney laceration with open wound into cavity
C0234247	Phenotype	Atypical neuralgia
C0265491	Phenotype	22q partial trisomy syndrome
C0271655	Phenotype	Impaired glucose tolerance associated with hormonal etiology
C0406480	Phenotype	Juvenile acne
C0568511	Phenotype	Trifluperidol poisoning of undetermined intent
C0570827	Phenotype	Chloral sedative allergy
C1719450	Phenotype	Postprocedural blebitis
C1997212	Phenotype	Bilateral obstruction of fallopian tubes
C4081610	Phenotype	Tendinitis of left hip
C4518577	Phenotype	Isolated hereditary congenital facial paralysis
C0155382	Phenotype	Deficiency of smooth pursuit movements
C0276141	Phenotype	Bronchitis viral
C0406555	Phenotype	Elastoderma
C0426824	Phenotype	Beading of ribs
C0561716	Phenotype	Crush injury of dorsum of foot
C0582073	Phenotype	Lifting and handling injury
C3873400	Phenotype	Solitary tracheobronchial papilloma
C0342000	Phenotype	Obstetric pyemic and septic pulmonary embolism with antenatal complication
C0345088	Phenotype	Kinking of descending aorta
C0404795	Phenotype	Maternal malaria during pregnancy, childbirth and the puerperium
C0437790	Phenotype	O/E - skin burrows present
C0560689	Phenotype	Thermal injury of cranial nerve
C1279264	Phenotype	Infectious disease of genitourinary system
C1997254	Phenotype	Venous hemangioma of brain
C3164209	Phenotype	Malignant melanoma of skin of penis
C4551344	Phenotype	Claudication of right upper limb co-occurrent and due to atherosclerosis
C0241913	Phenotype	Halothane Hepatitis
C0569729	Phenotype	Beractant adverse reaction
C0750887	Phenotype	Adrenal Cancer
C1304200	Phenotype	Angioedema of lips
C4039392	Phenotype	Perforation of small intestine co-occurrent with hemorrhage due to diverticulitis
C0161479	Phenotype	Nerve injury
C0265744	Phenotype	Congenital bent nose
C0341962	Phenotype	Maternal hypotension syndrome with postnatal problem
C0392190	Phenotype	Mucositis following radiation therapy
C0400861	Phenotype	Ileo-sigmoid knotting
C0434143	Phenotype	Open wound of scrotum and testes
C0730343	Phenotype	Neonatal extracranial head trauma
C1275044	Phenotype	Radiotherapy scar
C3532940	Phenotype	Malfunction of biventricular automatic implantable cardioverter defibrillator
C0018923	Phenotype	Angiosarcoma
C0267738	Phenotype	Lumbar hernia with gangrene
C0275444	Phenotype	Rumex species poisoning
C0393656	Phenotype	Pelizaeus-Merzbacher disease, connatal variant
C0406637	Phenotype	Erythema multiforme-like lupus erythematosus
C0410386	Phenotype	Acute osteomyelitis of foot
C3495589	Phenotype	Amelogenesis imperfecta co-occurrent with cone rod dystrophy
C3532521	Phenotype	Cervical discogenic pain
C4303658	Phenotype	Primary glioblastoma multiforme of frontal lobe
C0263022	Phenotype	Carbuncle of temple region
C0270718	Phenotype	Arrested hydrocephalus
C0282687	Phenotype	Ebola virus disease
C0564727	Phenotype	Amino acid/carbohydrate metabolic disorder
C1264071	Phenotype	Pulmonary lymphadenopathy
C3265929	Phenotype	Superficial burn of multiple sites of lower leg
C3532429	Phenotype	Usual ductal hyperplasia of breast
C0149678	Phenotype	EBV infection
C0274389	Phenotype	Complication of external stoma of urinary tract
C0346231	Phenotype	Benign tumor of corpus spongiosum
C0404567	Phenotype	Secondary pituitary - hypothalamic infertility
C0568343	Phenotype	Accidental phenytoin poisoning
C1281599	Phenotype	Abnormal immature chorion
C1859040	Phenotype	Medullary Cystic Kidney Disease Type 2
C2930747	Phenotype	Shell Shock
C3838849	Phenotype	Prosthetic aortic valve stenosis
C4039406	Phenotype	Bursitis of upper limb
C0003794	Phenotype	Arm Injuries
C0268252	Phenotype	Globoid cell leukodystrophy, late-onset
C0268368	Phenotype	Progressive recessive dystrophic epidermolysis bullosa
C0276832	Phenotype	Congenital malaria
C0347254	Phenotype	Benign neoplasm of endocardium
C0521501	Phenotype	Injection site thrombosis
C0572036	Phenotype	Aspirin overdose
C0685013	Phenotype	Carcinoma in situ of laryngeal aspect of interarytenoid fold
C1279375	Phenotype	Juxtarenal aortic aneurysm
C1298005	Phenotype	Malignant tumor involving left broad ligament by metastasis from ovary
C3163854	Phenotype	Papilloma of skin of scalp
C3267047	Phenotype	Autoimmune necrotizing myopathy
C3495452	Phenotype	Congenital atresia of aortic arch
C4302604	Phenotype	Congenital nephrotic syndrome due to diffuse mesangial sclerosis
C0206369	Phenotype	Splenosis
C0275837	Phenotype	Secondary syphilis of viscera
C0347387	Phenotype	Benign neoplasm of skin of foot
C0348912	Phenotype	Malignant neoplasm, overlapping lesion of breast
C0572192	Phenotype	Sulindac overdose of undetermined intent
C0685760	Phenotype	Congenital transposition of azygos vein
C1290238	Phenotype	Neoplasm of cervical vertebral column
C2919945	Phenotype	Cavernous Hemangioma of Brain
C0155683	Phenotype	Acute and subacute endocarditis
C0404616	Phenotype	Fetus with hereditary disease with antenatal problem
C0409378	Phenotype	Recurrent subluxation of interphalangeal joint
C0569423	Phenotype	Misoprostol adverse reaction
C1263890	Phenotype	Neoplasm of cerebral meninges
C3887399	Phenotype	Closed fracture of right wrist
C4544636	Phenotype	Arthritis of left midtarsal joint
C0011882	Phenotype	Diabetic Neuropathies
C0265067	Phenotype	Thrombophlebitis of tibial vein
C0406591	Phenotype	Subcutaneous fat disorder
C0432424	Phenotype	Partial trisomy 13 in Patau's syndrome
C0572141	Phenotype	Flurbiprofen overdose
C0686079	Phenotype	Neoplasm of uncertain behavior of pyloric antrum
C1959852	Phenotype	Calcific tendinitis of achilles tendon
C2875221	Phenotype	Intractable episodic cluster headache
C0004352	Phenotype	Autism
C0263787	Phenotype	Cyst of semilunar cartilage
C0269582	Phenotype	Failed attempted termination of pregnancy with septic shock
C0570662	Phenotype	Antineoplastic allergy
C0570946	Phenotype	Methoxamine allergy
C1298884	Phenotype	Infection due to Mycobacterium margeritense
C1304098	Phenotype	Irritant contact dermatitis due to incontinence
C1832590	Phenotype	Craniosynostosis Philadelphia type
C4302801	Phenotype	Focal segmental glomerulosclerosis caused by lithium
C4518087	Phenotype	Acral dystrophic epidermolysis bullosa
C0275165	Phenotype	Agrostemma githago poisoning
C0275715	Phenotype	Infection due to Mycobacterium xenopi
C0311364	Phenotype	Anemia due to decreased red cell production
C0342321	Phenotype	Drug induced hypoglycemia
C0750949	Phenotype	Vertebrogenic Pain Syndrome
C1280507	Phenotype	Primary malignant neoplasm of gallbladder
C1997975	Phenotype	Injury due to machinery
C3265947	Phenotype	Superficial injury of lower leg with infection
C3531922	Phenotype	Abscess at site of ventricular septal defect
C0416952	Phenotype	Noncollision motor vehicle traffic accident involving accidental poisoning from exhaust gas generated by motor vehicle while in motion, driver of motor vehicle injured
C0432808	Phenotype	Abrasion, buttock
C2364009	Phenotype	Pneumococcal lobar pneumonia
C2919290	Phenotype	Infection of bone of tibia and/or fibula
C4076291	Phenotype	Hereditary nephropathy co-occurrent with membranoproliferative glomerulonephritis type III
C0152172	Phenotype	Angina decubitus
C0347560	Phenotype	Open wound of inguinal region
C0473570	Phenotype	Seborrheic eczema-like eruption
C0571532	Phenotype	Carbamate pesticide allergy
C0796028	Phenotype	ATAXIA, FATAL X-LINKED, WITH DEAFNESS AND LOSS OF VISION
C1275066	Phenotype	Adverse cutaneous reaction to homeopathic medicine
C3164391	Phenotype	Outflow tract obstruction in solitary indeterminate ventricle
C4275063	Phenotype	Mild spondyloepiphyseal dysplasia due to COL2A1 mutation with early onset osteoarthritis
C4544759	Phenotype	Mechanical failure of right knee prosthetic joint
C0042951	Phenotype	Volkmann Contracture
C0269527	Phenotype	Illegal termination of pregnancy with renal tubular necrosis
C0341336	Phenotype	Chemical colitis
C0341605	Phenotype	Stomal bleeding
C0433388	Phenotype	Superficial partial thickness burn of forearm
C0684807	Phenotype	Neoplasm of uncertain behavior of face
C0685995	Phenotype	Neoplasm of uncertain behavior of upper gum
C1274391	Phenotype	Mycobacterium fortuitum infection of skin
C1290294	Phenotype	Neoplasm of muscle of hip
C3164927	Phenotype	Divided left atrium with all pulmonary veins to proximal chamber without communication to left atrium with pulmonary venous chamber communication to right atrium
C4041189	Phenotype	Hepatic coma due to chronic hepatitis B with delta agent
C0153024	Phenotype	Post-herpetic trigeminal neuralgia
C0268445	Phenotype	Familial normokalemic periodic paralysis
C0393956	Phenotype	Posterior cerebral circulation infarction
C0404655	Phenotype	Congenital or acquired abnormality of vagina in pregnancy, childbirth and the puerperium
C0413844	Phenotype	Clobazam adverse reaction
C0569860	Phenotype	Gemeprost adverse reaction
C1290434	Phenotype	Zygo-auro-mandibular dysostosis
C2919616	Phenotype	Meningocele of vertex
C4543746	Phenotype	Primary malignant neuroepitheliomatous neoplasm of nasal cavity
C0153205	Phenotype	Chronic gonococcal seminal vesiculitis
C0153630	Phenotype	Malignant neoplasm of choroid
C0344125	Phenotype	Poisoning by aromatic analgesic
C0348991	Phenotype	Cerebral Cryptococcosis
C0433108	Phenotype	Closed crush injury, thigh
C1860805	Phenotype	Say Field Coldwell syndrome
C0037118	Phenotype	Silicotuberculosis
C0153415	Phenotype	Malignant neoplasm of lower third of esophagus
C0267959	Phenotype	Pancreatic infantilism
C0398629	Phenotype	Glycoprotein Ia defect
C0409602	Phenotype	Post-dysenteric reactive arthropathy of multiple sites
C0432552	Phenotype	Letterer-Siwe disease of intrapelvic lymph nodes
C0570751	Phenotype	Clomipramine allergy
C2315264	Phenotype	Constipation due to spasm of colon
C2316943	Phenotype	Injury of posterior cruciate ligament
C4275179	Phenotype	Young onset Parkinson disease
C0273811	Phenotype	Nonvenomous insect bite of scapular region without infection
C0277493	Phenotype	Infection due to chordate
C0344267	Phenotype	Aphakia - Soemmering's ring
C0395974	Phenotype	Perinatal sensorineural hearing loss
C0423325	Phenotype	Ectropion uveae
C0561340	Phenotype	Stab wound of dorsum of hand
C1263742	Phenotype	Ascorbic acid deficiency with hemorrhage
C1264537	Phenotype	Family Liliaceae poisoning
C1304446	Phenotype	Dermatosis due to therapeutic ionizing irradiation
C0268094	Phenotype	Disorder of selenium metabolism
C0271018	Phenotype	Retained nonmagnetic foreign body in lens
C0276843	Phenotype	Disease due to Adeleidae
C0434520	Phenotype	Closed dislocation C2/C3
C0452211	Phenotype	Local anaesthetics causing adverse effects in therapeutic use
C0543888	Phenotype	Epileptic encephalopathy
C0572987	Phenotype	Prazepam overdose
C0036069	Phenotype	Saldino-Noonan Syndrome
C0271279	Phenotype	Corneal deposit associated with metabolic disorder
C0271379	Phenotype	Convergence Insufficiency
C0410963	Phenotype	Transitory metabolic disturbance in infant of pre-diabetic mother
C0416115	Phenotype	Accidental poisoning by gases or fumes on ship, docker or stevedore injured
C0567949	Phenotype	Peripheral nerve and plexus-blocking anesthetic poisoning of undetermined intent
C0570812	Phenotype	Alprazolam allergy
C1562067	Phenotype	Human T-cell Lymphoma Virus Type -1 associated uveitis
C3873280	Phenotype	Primary squamous cell carcinoma of lateral wall of oropharynx
C0018129	Phenotype	Graft Rejection
C0344985	Phenotype	Abnormal number of pulmonary valve cusps
C0410231	Phenotype	Muscle abscess of pelvis
C0433083	Phenotype	Open crush injury, upper arm
C0568639	Phenotype	Nicotine poisoning of undetermined intent
C0571069	Phenotype	Pholcodine allergy
C0574915	Phenotype	Obturator nerve lesion
C2931402	Phenotype	Cystic fibrosis with gastritis and megaloblastic anemia syndrome
C4268581	Phenotype	Localized moderate aggressive periodontitis
C0349582	Phenotype	Trigeminal schwannoma
C0431438	Phenotype	Congenital malformation of eye, ear and neck
C0700136	Phenotype	Disorder of epiphysis
C1275269	Phenotype	Myxoid leiomyosarcoma of skin
C4517202	Phenotype	Deletion of long arm of chromosome 19
C0157499	Phenotype	Varicose veins of legs in the puerperium
C0221690	Phenotype	Syndesmophyte
C0270213	Phenotype	Fetal OR neonatal jaundice from swallowed maternal blood
C0271974	Phenotype	Refractory megaloblastic anemia
C0273053	Phenotype	Brain stem laceration with open intracranial wound AND moderate loss of consciousness
C0399381	Phenotype	Dentine defect as part of syndrome
C0399460	Phenotype	Stomatitis artefacta
C0472509	Phenotype	Traumatic hemotympanum
C0572454	Phenotype	Lidocaine overdose of undetermined intent
C0270312	Phenotype	Gender identity disorder of adulthood
C0273822	Phenotype	Nonvenomous insect bite of upper arm with infection
C0416770	Phenotype	Accidental poisoning by methyl bromide
C0568643	Phenotype	Accidental poisoning by pilocarpine
C0572507	Phenotype	Chlorambucil overdose of undetermined intent
C0589563	Phenotype	Closed fracture subluxation of patellofemoral joint
C2317078	Phenotype	Adamantinoma of femur
C0020224	Phenotype	Polyhydramnios
C0039232	Phenotype	AV nodal re-entry tachycardia
C0261454	Phenotype	Accidental poisoning by petroleum solvent
C0263669	Phenotype	Fibrosclerosis - systemic
C0342861	Phenotype	Porphyria cutanea tarda
C0409337	Phenotype	Extension contracture - elbow
C0431656	Phenotype	Congenital malformation of clitoris
C0434357	Phenotype	Rupture of extensor pollicis longus
C0521595	Phenotype	Duodenal hemorrhage
C0521749	Phenotype	Postenucleation orbital drainage
C1279296	Phenotype	Chronic leukaemia
C0024536	Phenotype	Quartan malaria
C0268748	Phenotype	Sclerosing glomerulonephritis
C0413442	Phenotype	Cephalosporin adverse reaction
C0567692	Phenotype	Intentional piroxicam poisoning
C0569077	Phenotype	BCG vaccine poisoning of undetermined intent
C0570712	Phenotype	Tamoxifen allergy
C1274589	Phenotype	Cold burn
C4304032	Phenotype	Aplasia cutis with myopia syndrome
C0160970	Phenotype	Crush injury, shoulder and upper arm
C0238261	Phenotype	Hereditary lymphedema type II
C0270287	Phenotype	Axis I diagnosis
C0376480	Phenotype	Gingival Overgrowth
C3164494	Phenotype	Abnormality of thoracoabdominal aorta
C0160502	Phenotype	Open wound of nasal cavity
C0275599	Phenotype	Septicemia due to Erysipelothrix insidiosa
C0452075	Phenotype	Injuries of blood vessels involving multiple body regions
C0574737	Phenotype	Human bite mark
C0854140	Phenotype	Endocardial disease
C1261120	Phenotype	Chronic bullous emphysema
C1263942	Phenotype	Neoplasm of peripheral nerves of trunk
C1304081	Phenotype	Allergic contact dermatitis of perianal skin
C3698383	Phenotype	Granular cell myoblastoma of tongue
C4518575	Phenotype	Spastic paraplegia, nephritis, deafness syndrome
C4543472	Phenotype	Embolus of right middle cerebral artery
C0569894	Phenotype	Trientine adverse reaction
C0574870	Phenotype	Foreign body of skin of thumb
C1300062	Phenotype	Infection due to Aspergillus sulfureus
C4039892	Phenotype	Bronchopneumonia due to Escherichia coli
C4076155	Phenotype	Hemophagocytic syndrome co-occurrent with human immunodeficiency virus infection
C0264313	Phenotype	Leukoplakia of vocal cords
C0338793	Phenotype	Psychosis with origin in childhood
C0341810	Phenotype	Subacute salpingo-oophoritis
C0345599	Phenotype	Neoplasm of major salivary gland
C3698287	Phenotype	Delusions in Alzheimer's disease
C3874413	Phenotype	Infection due to Escherichia coli O157
C3875454	Phenotype	Closed fracture of shaft of fifth metacarpal bone
C4316576	Phenotype	Allergy to hornet venom
C0268066	Phenotype	Hepatic hemosiderosis
C0410743	Phenotype	Acquired deformity of joint of lower limb
C0434959	Phenotype	Fracture subluxation of symphysis pubis
C0571258	Phenotype	Nitrophenol allergy
C0848332	Phenotype	Spots on skin
C1274419	Phenotype	Tinea capitis due to Microsporum fulvum
C3472178	Phenotype	Coarctation of aorta between left common carotid artery and right common carotid artery
C0435511	Phenotype	Closed fracture of coccyx with spinal cord lesion
C0570223	Phenotype	Acarbose adverse reaction
C0585131	Phenotype	Disorder of hepatic portal vein
C0155550	Phenotype	Neural hearing loss
C0343113	Phenotype	Senile nevus
C0344553	Phenotype	Specified optic disc anomalies
C0410017	Phenotype	Full thickness rotator cuff tear
C0410418	Phenotype	Chronic osteomyelitis of foot
C0570498	Phenotype	Antivaricose agent adverse reaction
C0728738	Phenotype	Acute fungal otitis externa
C1627889	Phenotype	Cache Valley virus infection
C4517330	Phenotype	Injury of fascia of muscle of trunk
C0339199	Phenotype	Perforating corneoscleral wound
C0574886	Phenotype	Foreign body of skin of calf
C2960450	Phenotype	Traumatic injury of tail of pancreas
C4281560	Phenotype	Infection caused by Wuchereria
C0039144	Phenotype	Syringomyelia
C0153314	Phenotype	Trichomonal urethritis
C0342192	Phenotype	Hypothyroidism due to iodide trapping defect
C0403491	Phenotype	Familial proximal renal tubular acidosis
C0432822	Phenotype	Abrasion of buttock, infected
C0454552	Phenotype	Ventricular band phonation
C0571670	Phenotype	Danazol allergy
C0685106	Phenotype	Chronic degenerative aortic valve disease
C1306635	Phenotype	Primary malignant neoplasm of tongue
C2959974	Phenotype	Open wound of muscle of forearm
C3875490	Phenotype	Open fracture of middle phalanx of little finger
C0004669	Phenotype	Bacteroides Infections
C0156587	Phenotype	Failed attempted termination of pregnancy complicated by renal failure
C0340047	Phenotype	Drug-induced bronchiolitis obliterans
C0398759	Phenotype	Complement 4B deficiency
C0572516	Phenotype	Ifosfamide overdose
C0589561	Phenotype	Closed fracture dislocation of patellofemoral joint
C0920305	Phenotype	Leiomyosarcoma of small intestine
C0273713	Phenotype	Superficial foreign body of groin without major open wound AND without infection
C0338588	Phenotype	Isolated angiitis of central nervous system
C0345607	Phenotype	Carcinoma of submandibular gland
C0345756	Phenotype	Malignant tumor of parapharyngeal space
C0399541	Phenotype	Bimaxillary proclination
C0405081	Phenotype	Mild hyperemesis-not delivered
C0435393	Phenotype	Open fracture cervical vertebra, posterior arch
C0435526	Phenotype	Closed fracture scapula, blade
C0584824	Phenotype	Laryngeal cleft type II
C0684468	Phenotype	Carcinoma in situ of skin of popliteal area
C1290321	Phenotype	Neoplasm of hand
C1533051	Phenotype	Exacerbation of Crohn's disease of large intestine
C4545179	Phenotype	Autonomic neuropathy due to endocrine disease
C0270120	Phenotype	Intrauterine hypoxia AND/OR birth asphyxia
C0272613	Phenotype	Fracture of distal end of humerus
C0339164	Phenotype	Seasonal allergic conjunctivitis
C0345614	Phenotype	Malignant tumor of minor salivary gland
C4049375	Phenotype	Ischemia co-occurrent and due to increased oxygen demand
C0042510	Phenotype	Ventricular Fibrillation
C0264121	Phenotype	Piriform sclerosis of ilium
C0403724	Phenotype	Disorders of urogenital prostheses or implants
C0571097	Phenotype	Bromine complexes allergy
C1879312	Phenotype	Agyria
C3661543	Phenotype	Enophthalmos due to silent sinus syndrome
C4305131	Phenotype	Cataract glaucoma syndrome
C0018021	Phenotype	Goiter
C0339801	Phenotype	Chronic ulcerative rhinitis
C0342010	Phenotype	Amniotic fluid pulmonary embolism with antenatal complication
C0347693	Phenotype	Closed injury, deep plantar artery
C1306648	Phenotype	Primary malignant neoplasm of submaxillary gland
C0038160	Phenotype	Staphylococcal Infections
C0038525	Phenotype	Subarachnoid Hemorrhage
C0344474	Phenotype	Myelocele with hydrocephalus
C0349571	Phenotype	Pleomorphic adenoma of parotid gland
C0686461	Phenotype	Neoplasm of uncertain behavior of ciliary body
C1274193	Phenotype	Capillaritis due to drug
C1274269	Phenotype	Cutaneous lymphangiectasia
C2107100	Phenotype	Left conductive hearing loss
C0152490	Phenotype	Salmonella arthritis
C0265163	Phenotype	Pericarditis secondary to non-penetrating trauma
C0267057	Phenotype	Alkaline reflux disease
C0569690	Phenotype	Dopexamine adverse reaction
C0569820	Phenotype	Topical salicylic acid adverse reaction
C0570852	Phenotype	Fluphenazine enanthate allergy
C0572729	Phenotype	Butriptyline overdose of undetermined intent
C0730073	Phenotype	YAG laser pit in intraocular lens
C1290384	Phenotype	Structural disorder of heart
C1334597	Phenotype	Malignant germ cell neoplasm of mediastinum
C2004160	Phenotype	Benign neoplasm of ribs and/or sternum and/or clavicle
C4303388	Phenotype	Posterior cord syndrome of cervical spinal cord at C8 level
C0268652	Phenotype	Hartnup disorder, renal type
C0271895	Phenotype	Neutrophilic hyperplasia of bone marrow
C0273773	Phenotype	Superficial foreign body of vagina without major open wound AND without infection
C0346233	Phenotype	Benign tumor of corpus cavernosum
C0413969	Phenotype	Adverse reaction to fig
C0569240	Phenotype	Intentional coumarin poisoning
C0570010	Phenotype	Chlorhexidine adverse reaction
C0571118	Phenotype	Topical abrasive agent allergy
C0573030	Phenotype	Accidental chlormethiazole overdose
C3165055	Phenotype	Single stenosis of right pulmonary artery
C0038994	Phenotype	Gustatory hyperhidrosis
C0042138	Phenotype	Neoplasm of uterus
C0275613	Phenotype	Infection due to Clostridium novyi
C0344783	Phenotype	Atrioventricular septal defect and common atrioventricular junction
C0392572	Phenotype	Better eye: moderate visual impairment, Lesser eye: severe visual impairment
C0451769	Phenotype	Nephropathy induced by heavy metals
C0569019	Phenotype	Intentional diiodohydroxyquinoline poisoning
C1304199	Phenotype	Angioedema of eyelids
C0003492	Phenotype	Aortic coarctation
C0020561	Phenotype	Hypertrophic elongation of cervix
C0459726	Phenotype	Arterial embryological remnant
C4076135	Phenotype	Disseminated infection caused by Strongyloides co-occurrent with human immunodeficiency virus infection
C0268544	Phenotype	Citrullinemia, neonatal type
C0341889	Phenotype	Thyroid dysfunction during pregnancy - baby not yet delivered
C0568228	Phenotype	Protriptyline poisoning of undetermined intent
C0568291	Phenotype	Accidental maprotiline poisoning
C1274813	Phenotype	Traumatic balanitis
C3472174	Phenotype	Major systemic to pulmonary collateral artery supplying part of right lung
C0266765	Phenotype	Placenta Increta
C0341050	Phenotype	Abscess of sublingual gland
C0409907	Phenotype	Gouty arthritis of the shoulder region
C0729524	Phenotype	Bacterial urinary infection
C2062679	Phenotype	Ruptured aneurysm of right posterior communicating artery
C3532000	Phenotype	Dysfunction of left atrioventricular (not morphologically mitral) valve papillary muscle
C3697933	Phenotype	Disorder of free lower limb
C4302424	Phenotype	Hemorrhage of adrenal gland due to birth trauma
C4510827	Phenotype	Unable to have vaginal sexual intercourse co-occurrent and due to blockage of vagina
C0023494	Phenotype	Leukemia, T-Cell, Chronic
C0267342	Phenotype	Chronic gastrojejunal ulcer with hemorrhage, with perforation AND with obstruction
C0270286	Phenotype	Deferred diagnosis on Axis V
C0275998	Phenotype	Early yaws
C0341951	Phenotype	Impending eclampsia
C0342078	Phenotype	Galactorrhea in pregnancy and the puerperium - delivered
C0393464	Phenotype	Post cholera vaccination encephalitis
C1274874	Phenotype	Triangular alopecia
C1320201	Phenotype	Naegleria infection of the central nervous system
C1456784	Phenotype	Paranoia
C0019324	Phenotype	Acquired vaginal enterocele
C0267994	Phenotype	Disorder of fluid AND/OR electrolyte
C0275153	Phenotype	Acacia nilotica poisoning
C0348954	Phenotype	Sequelae of vitamin A deficiency
C0406653	Phenotype	Eosinophilic spongiosis
C0418292	Phenotype	Self poisoning by gas
C0561238	Phenotype	Laceration of ear region
C1275310	Phenotype	CD-30 positive T-immunoblastic cutaneous lymphoma
C1456574	Phenotype	Anterior Cruciate Ligament Injuries
C4041427	Phenotype	Septic shock co-occurrent with acute organ dysfunction due to Serratia
C4546112	Phenotype	Mood disorder with depressive symptoms caused by opioid
C0155957	Phenotype	Abscess of salivary gland
C0263115	Phenotype	Abscess of axilla
C0345492	Phenotype	Tumor of lower labial mucosa
C0395883	Phenotype	Barotraumatic Eustachian tube dysfunction
C0566951	Phenotype	Vaginal ulcer
C0570030	Phenotype	Diethylcarbamazine adverse reaction
C0684632	Phenotype	Secondary malignant neoplasm of metacarpal bone
C1264052	Phenotype	Anterior auricular lymphadenopathy
C0149846	Phenotype	Achilles bursitis
C0338473	Phenotype	Neuroaxonal Dystrophies
C0343978	Phenotype	Intestinal fluke infection
C0344174	Phenotype	Blood and blood product-induced anaphylactoid reaction
C0431308	Phenotype	Thoracic myelocystocele
C0561703	Phenotype	Degloving injury of pelvic region
C0573216	Phenotype	Intentional propranolol overdose
C3508585	Phenotype	Laceration of neck with foreign body
C4303548	Phenotype	Blindness, scoliosis, arachnodactyly syndrome
C0151867	Phenotype	Hemorrhagic proctitis
C0268193	Phenotype	Deficiency of cytochrome-b>5< reductase
C0333342	Phenotype	Fecal fistula
C0344696	Phenotype	Right atrial abnormality
C0406798	Phenotype	Transplacental herpes gestationis
C0433418	Phenotype	Deep partial thickness burn of more than one finger
C0573261	Phenotype	Clonidine overdose
C1400137	Phenotype	Hypertrophy of lingual tonsil
C1402650	Phenotype	Injury of muscle of pelvis
C1997376	Phenotype	Anemia due to medication
C2732243	Phenotype	Multiple lymphangiomas of skin
C4302133	Phenotype	Tremor due to substance abuse
C4543116	Phenotype	Cerebrovascular accident due to stenosis of left vertebral artery
C0277427	Phenotype	Infestation by Varroidae
C0432882	Phenotype	Traumatic blister of neck
C0435927	Phenotype	Closed fracture of lateral cuneiform bone of foot
C1264439	Phenotype	Third degree burn of periorbital region
C0264772	Phenotype	Mitral stenosis and aortic insufficiency
C0269957	Phenotype	Phlebitis AND/OR thrombosis complicating pregnancy AND/OR puerperium
C0342033	Phenotype	Hemorrhoids in pregnancy and the puerperium
C0415759	Phenotype	Injury caused by watercraft accident involving collision, docker or stevedore injured
C0572259	Phenotype	Ranitidine overdose of undetermined intent
C2931509	Phenotype	Non-eruption of teeth, maxillary hypoplasia, genu valgum syndrome
C4304524	Phenotype	Suspected fetal abnormality affecting management of mother
C4509840	Phenotype	Macrostomia, preauricular tag, external ophthalmoplegia syndrome
C0266964	Phenotype	Chronic abscess of jaw
C0274346	Phenotype	Mechanical complication due to prosthetic reconstruction of vas deferens
C0274406	Phenotype	Postoperative subphrenic abscess
C0392568	Phenotype	Better eye: moderate visual impairment, Lesser eye: near total visual impairment
C0685129	Phenotype	Primary malignant neoplasm of blood vessel of head
