id:ID	:LABEL	label
R-HSA-174577	Pathway	Activation of C3 and C5
R-HSA-174824	Pathway	Plasma lipoprotein assembly, remodeling, and clearance
R-HSA-175474	Pathway	Assembly Of The HIV Virion
R-HSA-175567	Pathway	Integration of viral DNA into host genomic DNA
R-HSA-176033	Pathway	Interactions of Vpr with host cellular proteins
R-HSA-176034	Pathway	Interactions of Tat with host cellular proteins
R-HSA-176187	Pathway	Activation of ATR in response to replication stress
R-HSA-176407	Pathway	Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase
R-HSA-176408	Pathway	Regulation of APC/C activators between G1/S and early anaphase
R-HSA-176409	Pathway	APC/C:Cdc20 mediated degradation of mitotic proteins
R-HSA-176412	Pathway	Phosphorylation of the APC/C
R-HSA-176417	Pathway	Phosphorylation of Emi1
R-HSA-176814	Pathway	Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins
R-HSA-176974	Pathway	Unwinding of DNA
R-HSA-177128	Pathway	Conjugation of salicylate with glycine
R-HSA-177135	Pathway	Conjugation of benzoate with glycine
R-HSA-177162	Pathway	Conjugation of phenylacetate with glutamine
R-HSA-177243	Pathway	Interactions of Rev with host cellular proteins
R-HSA-177504	Pathway	Retrograde neurotrophin signalling
R-HSA-177539	Pathway	Autointegration results in viral DNA circles
R-HSA-177929	Pathway	Signaling by EGFR
R-HSA-179409	Pathway	APC-Cdc20 mediated degradation of Nek2A
R-HSA-179419	Pathway	APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint
R-HSA-179812	Pathway	GRB2 events in EGFR signaling
R-HSA-180024	Pathway	DARPP-32 events
R-HSA-180292	Pathway	GAB1 signalosome
R-HSA-180336	Pathway	SHC1 events in EGFR signaling
R-HSA-180534	Pathway	Vpu mediated degradation of CD4
R-HSA-180585	Pathway	Vif-mediated degradation of APOBEC3G
R-HSA-180689	Pathway	APOBEC3G mediated resistance to HIV-1 infection
R-HSA-180746	Pathway	Nuclear import of Rev protein
R-HSA-180786	Pathway	Extension of Telomeres
R-HSA-180897	Pathway	Vpr-mediated induction of apoptosis by mitochondrial outer membrane permeabilization
R-HSA-180910	Pathway	Vpr-mediated nuclear import of PICs
R-HSA-181429	Pathway	Serotonin Neurotransmitter Release Cycle
R-HSA-181430	Pathway	Norepinephrine Neurotransmitter Release Cycle
R-HSA-181431	Pathway	Acetylcholine binding and downstream events
R-HSA-181438	Pathway	Toll Like Receptor 2 (TLR2) Cascade
R-HSA-182218	Pathway	Nef Mediated CD8 Down-regulation
R-HSA-182971	Pathway	EGFR downregulation
R-HSA-186712	Pathway	Regulation of beta-cell development
R-HSA-186763	Pathway	Downstream signal transduction
R-HSA-186797	Pathway	Signaling by PDGF
R-HSA-187015	Pathway	Activation of TRKA receptors
R-HSA-187024	Pathway	NGF-independant TRKA activation
R-HSA-187037	Pathway	Signaling by NTRK1 (TRKA)
R-HSA-187042	Pathway	TRKA activation by NGF
R-HSA-187577	Pathway	SCF(Skp2)-mediated degradation of p27/p21
R-HSA-187687	Pathway	Signalling to ERKs
R-HSA-187706	Pathway	Signalling to p38 via RIT and RIN
R-HSA-189085	Pathway	Digestion of dietary carbohydrate
R-HSA-189200	Pathway	Cellular hexose transport
R-HSA-189445	Pathway	Metabolism of porphyrins
R-HSA-189451	Pathway	Heme biosynthesis
R-HSA-189483	Pathway	Heme degradation
R-HSA-190236	Pathway	Signaling by FGFR
R-HSA-190239	Pathway	FGFR3 ligand binding and activation
R-HSA-190241	Pathway	FGFR2 ligand binding and activation
R-HSA-190242	Pathway	FGFR1 ligand binding and activation
R-HSA-190322	Pathway	FGFR4 ligand binding and activation
R-HSA-190370	Pathway	FGFR1b ligand binding and activation
R-HSA-190371	Pathway	FGFR3b ligand binding and activation
R-HSA-190372	Pathway	FGFR3c ligand binding and activation
R-HSA-190373	Pathway	FGFR1c ligand binding and activation
R-HSA-190374	Pathway	FGFR1c and Klotho ligand binding and activation
R-HSA-190375	Pathway	FGFR2c ligand binding and activation
R-HSA-190377	Pathway	FGFR2b ligand binding and activation
R-HSA-190704	Pathway	Oligomerization of connexins into connexons
R-HSA-190827	Pathway	Transport of connexins along the secretory pathway
R-HSA-190828	Pathway	Gap junction trafficking
R-HSA-190840	Pathway	Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane
R-HSA-190861	Pathway	Gap junction assembly
R-HSA-190872	Pathway	Transport of connexons to the plasma membrane
R-HSA-190873	Pathway	Gap junction degradation
R-HSA-191273	Pathway	Cholesterol biosynthesis
R-HSA-191647	Pathway	c-src mediated regulation of Cx43 function and closure of gap junctions
R-HSA-191650	Pathway	Regulation of gap junction activity
R-HSA-191859	Pathway	snRNP Assembly
R-HSA-192105	Pathway	Synthesis of bile acids and bile salts
R-HSA-192456	Pathway	Digestion of dietary lipid
R-HSA-192814	Pathway	vRNA Synthesis
R-HSA-192823	Pathway	Viral mRNA Translation
R-HSA-192869	Pathway	cRNA Synthesis
R-HSA-192905	Pathway	vRNP Assembly
R-HSA-193048	Pathway	Androgen biosynthesis
R-HSA-193144	Pathway	Estrogen biosynthesis
R-HSA-193368	Pathway	Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol
R-HSA-193634	Pathway	Axonal growth inhibition (RHOA activation)
R-HSA-193639	Pathway	p75NTR signals via NF-kB
R-HSA-193648	Pathway	NRAGE signals death through JNK
R-HSA-193670	Pathway	p75NTR negatively regulates cell cycle via SC1
R-HSA-193681	Pathway	Ceramide signalling
R-HSA-193692	Pathway	Regulated proteolysis of p75NTR
R-HSA-193697	Pathway	p75NTR regulates axonogenesis
R-HSA-193704	Pathway	p75 NTR receptor-mediated signalling
R-HSA-193775	Pathway	Synthesis of bile acids and bile salts via 24-hydroxycholesterol
R-HSA-193807	Pathway	Synthesis of bile acids and bile salts via 27-hydroxycholesterol
R-HSA-193993	Pathway	Mineralocorticoid biosynthesis
R-HSA-194002	Pathway	Glucocorticoid biosynthesis
R-HSA-194068	Pathway	Bile acid and bile salt metabolism
R-HSA-194138	Pathway	Signaling by VEGF
R-HSA-194306	Pathway	Neurophilin interactions with VEGF and VEGFR
R-HSA-194313	Pathway	VEGF ligand-receptor interactions
R-HSA-194315	Pathway	Signaling by Rho GTPases
R-HSA-194441	Pathway	Metabolism of non-coding RNA
R-HSA-194840	Pathway	Rho GTPase cycle
R-HSA-195253	Pathway	Degradation of beta-catenin by the destruction complex
R-HSA-195258	Pathway	RHO GTPase Effectors
R-HSA-195399	Pathway	VEGF binds to VEGFR leading to receptor dimerization
R-HSA-195721	Pathway	Signaling by WNT
R-HSA-196025	Pathway	Formation of annular gap junctions
R-HSA-196071	Pathway	Metabolism of steroid hormones
R-HSA-196108	Pathway	Pregnenolone biosynthesis
R-HSA-196299	Pathway	Beta-catenin phosphorylation cascade
R-HSA-196741	Pathway	Cobalamin (Cbl, vitamin B12) transport and metabolism
R-HSA-196757	Pathway	Metabolism of folate and pterines
R-HSA-196780	Pathway	Biotin transport and metabolism
R-HSA-196783	Pathway	Coenzyme A biosynthesis
R-HSA-196791	Pathway	Vitamin D (calciferol) metabolism
R-HSA-196807	Pathway	Nicotinate metabolism
R-HSA-196819	Pathway	Vitamin B1 (thiamin) metabolism
R-HSA-196836	Pathway	Vitamin C (ascorbate) metabolism
R-HSA-196843	Pathway	Vitamin B2 (riboflavin) metabolism
R-HSA-196849	Pathway	Metabolism of water-soluble vitamins and cofactors
R-HSA-196854	Pathway	Metabolism of vitamins and cofactors
R-HSA-197264	Pathway	Nicotinamide salvaging
R-HSA-198203	Pathway	PI3K/AKT activation
R-HSA-198323	Pathway	AKT phosphorylates targets in the cytosol
R-HSA-198693	Pathway	AKT phosphorylates targets in the nucleus
R-HSA-198725	Pathway	Nuclear Events (kinase and transcription factor activation)
R-HSA-198745	Pathway	Signalling to STAT3
R-HSA-198753	Pathway	ERK/MAPK targets
R-HSA-198765	Pathway	Signalling to ERK5
R-HSA-198933	Pathway	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell
R-HSA-199220	Pathway	Vitamin B5 (pantothenate) metabolism
R-HSA-199418	Pathway	Negative regulation of the PI3K/AKT network
R-HSA-199920	Pathway	CREB phosphorylation
R-HSA-199977	Pathway	ER to Golgi Anterograde Transport
R-HSA-199991	Pathway	Membrane Trafficking
R-HSA-199992	Pathway	trans-Golgi Network Vesicle Budding
R-HSA-200425	Pathway	Import of palmitoyl-CoA into the mitochondrial matrix
R-HSA-201451	Pathway	Signaling by BMP
R-HSA-201681	Pathway	TCF dependent signaling in response to WNT
R-HSA-201688	Pathway	WNT mediated activation of DVL
R-HSA-201722	Pathway	Formation of the beta-catenin:TCF transactivating complex
R-HSA-202040	Pathway	G-protein activation
R-HSA-202131	Pathway	Metabolism of nitric oxide
R-HSA-202403	Pathway	TCR signaling
R-HSA-202424	Pathway	Downstream TCR signaling
R-HSA-202427	Pathway	Phosphorylation of CD3 and TCR zeta chains
R-HSA-202430	Pathway	Translocation of ZAP-70 to Immunological synapse
R-HSA-202433	Pathway	Generation of second messenger molecules
R-HSA-202670	Pathway	ERKs are inactivated
R-HSA-202733	Pathway	Cell surface interactions at the vascular wall
R-HSA-203615	Pathway	eNOS activation
R-HSA-203641	Pathway	NOSTRIN mediated eNOS trafficking
R-HSA-203754	Pathway	NOSIP mediated eNOS trafficking
R-HSA-203765	Pathway	eNOS activation and regulation
R-HSA-203927	Pathway	MicroRNA (miRNA) biogenesis
R-HSA-204005	Pathway	COPII-mediated vesicle transport
R-HSA-204174	Pathway	Regulation of pyruvate dehydrogenase (PDH) complex
R-HSA-204626	Pathway	Hypusine synthesis from eIF5A-lysine
R-HSA-204998	Pathway	Cell death signalling via NRAGE, NRIF and NADE
R-HSA-205017	Pathway	NFG and proNGF binds to p75NTR
R-HSA-205025	Pathway	NADE modulates death signalling
R-HSA-205043	Pathway	NRIF signals cell death from the nucleus
R-HSA-209543	Pathway	p75NTR recruits signalling complexes
R-HSA-209560	Pathway	NF-kB is activated and signals survival
R-HSA-209563	Pathway	Axonal growth stimulation
R-HSA-209776	Pathway	Amine-derived hormones
R-HSA-209822	Pathway	Glycoprotein hormones
R-HSA-209905	Pathway	Catecholamine biosynthesis
R-HSA-209931	Pathway	Serotonin and melatonin biosynthesis
R-HSA-209943	Pathway	Steroid hormones
R-HSA-209952	Pathway	Peptide hormone biosynthesis
R-HSA-209968	Pathway	Thyroxine biosynthesis
R-HSA-210455	Pathway	Astrocytic Glutamate-Glutamine Uptake And Metabolism
R-HSA-210500	Pathway	Glutamate Neurotransmitter Release Cycle
R-HSA-210744	Pathway	Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells
R-HSA-210745	Pathway	Regulation of gene expression in beta cells
R-HSA-210746	Pathway	Regulation of gene expression in endocrine-committed (NEUROG3+) progenitor cells
R-HSA-210747	Pathway	Regulation of gene expression in early pancreatic precursor cells
R-HSA-210990	Pathway	PECAM1 interactions
R-HSA-210991	Pathway	Basigin interactions
R-HSA-210993	Pathway	Tie2 Signaling
R-HSA-211000	Pathway	Gene Silencing by RNA
R-HSA-211163	Pathway	AKT-mediated inactivation of FOXO1A
R-HSA-211227	Pathway	Activation of DNA fragmentation factor
R-HSA-211728	Pathway	Regulation of PAK-2p34 activity by PS-GAP/RHG10
R-HSA-211733	Pathway	Regulation of activated PAK-2p34 by proteasome mediated degradation
R-HSA-211736	Pathway	Stimulation of the cell death response by PAK-2p34
R-HSA-211859	Pathway	Biological oxidations
R-HSA-211897	Pathway	Cytochrome P450 - arranged by substrate type
R-HSA-211916	Pathway	Vitamins
R-HSA-211935	Pathway	Fatty acids
R-HSA-211945	Pathway	Phase I - Functionalization of compounds
R-HSA-211957	Pathway	Aromatic amines can be N-hydroxylated or N-dealkylated by CYP1A2
R-HSA-211958	Pathway	Miscellaneous substrates
R-HSA-211976	Pathway	Endogenous sterols
R-HSA-211979	Pathway	Eicosanoids
R-HSA-211981	Pathway	Xenobiotics
R-HSA-211994	Pathway	Sterols are 12-hydroxylated by CYP8B1
R-HSA-211999	Pathway	CYP2E1 reactions
R-HSA-212165	Pathway	Epigenetic regulation of gene expression
R-HSA-212300	Pathway	PRC2 methylates histones and DNA
R-HSA-212436	Pathway	Generic Transcription Pathway
R-HSA-212676	Pathway	Dopamine Neurotransmitter Release Cycle
R-HSA-212718	Pathway	EGFR interacts with phospholipase C-gamma
R-HSA-216083	Pathway	Integrin cell surface interactions
R-HSA-217271	Pathway	FMO oxidises nucleophiles
R-HSA-264642	Pathway	Acetylcholine Neurotransmitter Release Cycle
R-HSA-264870	Pathway	Caspase-mediated cleavage of cytoskeletal proteins
R-HSA-264876	Pathway	Insulin processing
R-HSA-349425	Pathway	Autodegradation of the E3 ubiquitin ligase COP1
R-HSA-350054	Pathway	Notch-HLH transcription pathway
R-HSA-350562	Pathway	Regulation of ornithine decarboxylase (ODC)
R-HSA-350864	Pathway	Regulation of thyroid hormone activity
R-HSA-351143	Pathway	Agmatine biosynthesis
R-HSA-351200	Pathway	Interconversion of polyamines
R-HSA-351202	Pathway	Metabolism of polyamines
R-HSA-351906	Pathway	Apoptotic cleavage of cell adhesion  proteins
R-HSA-352230	Pathway	Amino acid transport across the plasma membrane
R-HSA-352238	Pathway	Breakdown of the nuclear lamina
R-HSA-354192	Pathway	Integrin alphaIIb beta3 signaling
R-HSA-354194	Pathway	GRB2:SOS provides linkage to MAPK signaling for Integrins
R-HSA-372708	Pathway	p130Cas linkage to MAPK signaling for integrins
R-HSA-372790	Pathway	Signaling by GPCR
R-HSA-373076	Pathway	Class A/1 (Rhodopsin-like receptors)
R-HSA-373080	Pathway	Class B/2 (Secretin family receptors)
R-HSA-373752	Pathway	Netrin-1 signaling
R-HSA-373753	Pathway	Nephrin family interactions
R-HSA-373755	Pathway	Semaphorin interactions
R-HSA-373756	Pathway	SDK interactions
R-HSA-373760	Pathway	L1CAM interactions
R-HSA-375165	Pathway	NCAM signaling for neurite out-growth
R-HSA-375170	Pathway	CDO in myogenesis
R-HSA-375276	Pathway	Peptide ligand-binding receptors
R-HSA-375280	Pathway	Amine ligand-binding receptors
R-HSA-375281	Pathway	Hormone ligand-binding receptors
R-HSA-376172	Pathway	DSCAM interactions
R-HSA-376176	Pathway	Signaling by ROBO receptors
R-HSA-379397	Pathway	Enzymatic degradation of dopamine by COMT
R-HSA-379398	Pathway	Enzymatic degradation of Dopamine by monoamine oxidase
R-HSA-379401	Pathway	Dopamine clearance from the synaptic cleft
R-HSA-379716	Pathway	Cytosolic tRNA aminoacylation
R-HSA-379724	Pathway	tRNA Aminoacylation
R-HSA-379726	Pathway	Mitochondrial tRNA aminoacylation
R-HSA-380095	Pathway	Tachykinin receptors bind tachykinins
R-HSA-380108	Pathway	Chemokine receptors bind chemokines
R-HSA-380259	Pathway	Loss of Nlp from mitotic centrosomes
R-HSA-380270	Pathway	Recruitment of mitotic centrosome proteins and complexes
R-HSA-380284	Pathway	Loss of proteins required for interphase microtubule organization from the centrosome
R-HSA-380287	Pathway	Centrosome maturation
R-HSA-380320	Pathway	Recruitment of NuMA to mitotic centrosomes
R-HSA-380612	Pathway	Metabolism of serotonin
R-HSA-380615	Pathway	Serotonin clearance from the synaptic cleft
R-HSA-380972	Pathway	Energy dependent regulation of mTOR by LKB1-AMPK
R-HSA-380994	Pathway	ATF4 activates genes
R-HSA-381033	Pathway	ATF6 (ATF6-alpha) activates chaperones
R-HSA-381038	Pathway	XBP1(S) activates chaperone genes
R-HSA-381042	Pathway	PERK regulates gene expression
R-HSA-381070	Pathway	IRE1alpha activates chaperones
R-HSA-381119	Pathway	Unfolded Protein Response (UPR)
R-HSA-381183	Pathway	ATF6 (ATF6-alpha) activates chaperone genes
R-HSA-381340	Pathway	Transcriptional regulation of white adipocyte differentiation
R-HSA-381426	Pathway	Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)
R-HSA-381676	Pathway	Glucagon-like Peptide-1 (GLP1) regulates insulin secretion
R-HSA-381753	Pathway	Olfactory Signaling Pathway
R-HSA-381771	Pathway	Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)
R-HSA-382551	Pathway	Transport of small molecules
R-HSA-382556	Pathway	ABC-family proteins mediated transport
R-HSA-383280	Pathway	Nuclear Receptor transcription pathway
R-HSA-388396	Pathway	GPCR downstream signalling
R-HSA-388479	Pathway	Vasopressin-like receptors
R-HSA-388841	Pathway	Costimulation by the CD28 family
R-HSA-388844	Pathway	Receptor-type tyrosine-protein phosphatases
R-HSA-389356	Pathway	CD28 co-stimulation
R-HSA-389357	Pathway	CD28 dependent PI3K/Akt signaling
R-HSA-389359	Pathway	CD28 dependent Vav1 pathway
R-HSA-389397	Pathway	Orexin and neuropeptides FF and QRFP bind to their respective receptors
R-HSA-389513	Pathway	CTLA4 inhibitory signaling
R-HSA-389542	Pathway	NADPH regeneration
R-HSA-389599	Pathway	Alpha-oxidation of phytanate
R-HSA-389661	Pathway	Glyoxylate metabolism and glycine degradation
R-HSA-389887	Pathway	Beta-oxidation of pristanoyl-CoA
R-HSA-389948	Pathway	PD-1 signaling
R-HSA-389957	Pathway	Prefoldin mediated transfer of substrate  to CCT/TriC
R-HSA-389958	Pathway	Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding
R-HSA-389960	Pathway	Formation of tubulin folding intermediates by CCT/TriC
R-HSA-389977	Pathway	Post-chaperonin tubulin folding pathway
R-HSA-390247	Pathway	Beta-oxidation of very long chain fatty acids
R-HSA-390450	Pathway	Folding of actin by CCT/TriC
R-HSA-390466	Pathway	Chaperonin-mediated protein folding
R-HSA-390471	Pathway	Association of TriC/CCT with target proteins during biosynthesis
R-HSA-390522	Pathway	Striated Muscle Contraction
R-HSA-390648	Pathway	Muscarinic acetylcholine receptors
R-HSA-390650	Pathway	Histamine receptors
R-HSA-390651	Pathway	Dopamine receptors
R-HSA-390666	Pathway	Serotonin receptors
R-HSA-390696	Pathway	Adrenoceptors
R-HSA-390918	Pathway	Peroxisomal lipid metabolism
R-HSA-391160	Pathway	Signal regulatory protein family interactions
R-HSA-391251	Pathway	Protein folding
R-HSA-391903	Pathway	Eicosanoid ligand-binding receptors
R-HSA-391906	Pathway	Leukotriene receptors
R-HSA-391908	Pathway	Prostanoid ligand receptors
R-HSA-392023	Pathway	Adrenaline signalling through Alpha-2 adrenergic receptor
R-HSA-392154	Pathway	Nitric oxide stimulates guanylate cyclase
R-HSA-392170	Pathway	ADP signalling through P2Y purinoceptor 12
R-HSA-392451	Pathway	G beta:gamma signalling through PI3Kgamma
R-HSA-392499	Pathway	Metabolism of proteins
R-HSA-392517	Pathway	Rap1 signalling
R-HSA-392518	Pathway	Signal amplification
R-HSA-392851	Pathway	Prostacyclin signalling through prostacyclin receptor
R-HSA-397014	Pathway	Muscle contraction
R-HSA-397795	Pathway	G-protein beta:gamma signalling
R-HSA-399710	Pathway	Activation of AMPA receptors
R-HSA-399719	Pathway	Trafficking of AMPA receptors
R-HSA-399721	Pathway	Glutamate binding, activation of AMPA receptors and synaptic plasticity
R-HSA-399954	Pathway	Sema3A PAK dependent Axon repulsion
R-HSA-399955	Pathway	SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion
R-HSA-399956	Pathway	CRMPs in Sema3A signaling
R-HSA-399997	Pathway	Acetylcholine regulates insulin secretion
R-HSA-400042	Pathway	Adrenaline,noradrenaline inhibits insulin secretion
R-HSA-400206	Pathway	Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)
R-HSA-400253	Pathway	Circadian Clock
R-HSA-400451	Pathway	Free fatty acids regulate insulin secretion
R-HSA-400508	Pathway	Incretin synthesis, secretion, and inactivation
R-HSA-400511	Pathway	Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)
R-HSA-400685	Pathway	Sema4D in semaphorin signaling
R-HSA-416476	Pathway	G alpha (q) signalling events
R-HSA-416482	Pathway	G alpha (12/13) signalling events
R-HSA-416550	Pathway	Sema4D mediated inhibition of cell attachment and migration
R-HSA-416572	Pathway	Sema4D induced cell migration and growth-cone collapse
R-HSA-416700	Pathway	Other semaphorin interactions
R-HSA-416993	Pathway	Trafficking of GluR2-containing AMPA receptors
R-HSA-417957	Pathway	P2Y receptors
R-HSA-417973	Pathway	Adenosine P1 receptors
R-HSA-418038	Pathway	Nucleotide-like (purinergic) receptors
R-HSA-418217	Pathway	G beta:gamma signalling through PLC beta
R-HSA-418346	Pathway	Platelet homeostasis
R-HSA-418359	Pathway	Reduction of cytosolic Ca++ levels
R-HSA-418360	Pathway	Platelet calcium homeostasis
R-HSA-418457	Pathway	cGMP effects
R-HSA-418555	Pathway	G alpha (s) signalling events
R-HSA-418592	Pathway	ADP signalling through P2Y purinoceptor 1
R-HSA-418594	Pathway	G alpha (i) signalling events
R-HSA-418597	Pathway	G alpha (z) signalling events
R-HSA-418885	Pathway	DCC mediated attractive signaling
R-HSA-418886	Pathway	Netrin mediated repulsion signals
R-HSA-418889	Pathway	Ligand-independent caspase activation via DCC
R-HSA-418890	Pathway	Role of second messengers in netrin-1 signaling
R-HSA-418990	Pathway	Adherens junctions interactions
R-HSA-419037	Pathway	NCAM1 interactions
R-HSA-419408	Pathway	Lysosphingolipid and LPA receptors
R-HSA-419771	Pathway	Opsins
R-HSA-419812	Pathway	Calcitonin-like ligand receptors
R-HSA-420029	Pathway	Tight junction interactions
R-HSA-420092	Pathway	Glucagon-type ligand receptors
R-HSA-420499	Pathway	Class C/3 (Metabotropic glutamate/pheromone receptors)
R-HSA-420597	Pathway	Nectin/Necl  trans heterodimerization
R-HSA-421270	Pathway	Cell-cell junction organization
R-HSA-421837	Pathway	Clathrin derived vesicle budding
R-HSA-422085	Pathway	Synthesis, secretion, and deacylation of Ghrelin
R-HSA-422356	Pathway	Regulation of insulin secretion
R-HSA-422475	Pathway	Axon guidance
R-HSA-425366	Pathway	Transport of bile salts and organic acids, metal ions and amine compounds
R-HSA-425374	Pathway	Amino acid and oligopeptide SLC transporters
R-HSA-425381	Pathway	Bicarbonate transporters
R-HSA-425393	Pathway	Transport of inorganic cations/anions and amino acids/oligopeptides
R-HSA-425397	Pathway	Transport of vitamins, nucleosides, and related molecules
R-HSA-425407	Pathway	SLC-mediated transmembrane transport
R-HSA-425410	Pathway	Metal ion SLC transporters
R-HSA-425428	Pathway	Amine compound SLC transporters
R-HSA-425471	Pathway	Bile salt and organic anion SLC transporters
R-HSA-425561	Pathway	Sodium/Calcium exchangers
R-HSA-425986	Pathway	Sodium/Proton exchangers
R-HSA-426048	Pathway	Arachidonate production from DAG
R-HSA-426117	Pathway	Cation-coupled Chloride cotransporters
R-HSA-426486	Pathway	Small interfering RNA (siRNA) biogenesis
R-HSA-426496	Pathway	Post-transcriptional silencing by small RNAs
R-HSA-427359	Pathway	SIRT1 negatively regulates rRNA expression
R-HSA-427389	Pathway	ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression
R-HSA-427413	Pathway	NoRC negatively regulates rRNA expression
R-HSA-427589	Pathway	Type II Na+/Pi cotransporters
R-HSA-427601	Pathway	Multifunctional anion exchangers
R-HSA-427652	Pathway	Sodium-coupled phosphate cotransporters
R-HSA-427975	Pathway	Proton/oligopeptide cotransporters
R-HSA-428157	Pathway	Sphingolipid metabolism
R-HSA-428359	Pathway	Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) bind RNA
R-HSA-428540	Pathway	Activation of RAC1
R-HSA-428542	Pathway	Regulation of commissural axon pathfinding by SLIT and ROBO
R-HSA-428543	Pathway	Inactivation of CDC42 and RAC1
R-HSA-428559	Pathway	Proton-coupled neutral amino acid transporters
R-HSA-428643	Pathway	Organic anion transporters
R-HSA-428890	Pathway	Role of ABL in ROBO-SLIT signaling
R-HSA-428930	Pathway	Thromboxane signalling through TP receptor
R-HSA-429593	Pathway	Inositol transporters
R-HSA-429914	Pathway	Deadenylation-dependent mRNA decay
R-HSA-429947	Pathway	Deadenylation of mRNA
R-HSA-429958	Pathway	mRNA decay by 3' to 5' exoribonuclease
R-HSA-430039	Pathway	mRNA decay by 5' to 3' exoribonuclease
R-HSA-430116	Pathway	GP1b-IX-V activation signalling
R-HSA-432030	Pathway	Transport of glycerol from adipocytes to the liver by Aquaporins
R-HSA-432040	Pathway	Vasopressin regulates renal water homeostasis via Aquaporins
R-HSA-432047	Pathway	Passive transport by Aquaporins
R-HSA-432142	Pathway	Platelet sensitization by LDL
R-HSA-432720	Pathway	Lysosome Vesicle Biogenesis
R-HSA-432722	Pathway	Golgi Associated Vesicle Biogenesis
R-HSA-433137	Pathway	Sodium-coupled sulphate, di- and tri-carboxylate transporters
R-HSA-433692	Pathway	Proton-coupled monocarboxylate transport
R-HSA-434316	Pathway	Fatty Acids bound to GPR40 (FFAR1) regulate insulin secretion
R-HSA-435354	Pathway	Zinc transporters
R-HSA-435368	Pathway	Zinc efflux and compartmentalization by the SLC30 family
R-HSA-437239	Pathway	Recycling pathway of L1
R-HSA-438064	Pathway	Post NMDA receptor activation events
R-HSA-438066	Pathway	Unblocking of NMDA receptor, glutamate binding and activation
R-HSA-442380	Pathway	Zinc influx into cells by the SLC39 gene family
R-HSA-442660	Pathway	Na+/Cl- dependent neurotransmitter transporters
R-HSA-442717	Pathway	CREB phosphorylation through the activation of CaMKK
R-HSA-442720	Pathway	CREB phosphorylation through the activation of Adenylate Cyclase
R-HSA-442729	Pathway	CREB phosphorylation through the activation of CaMKII
R-HSA-442742	Pathway	CREB phosphorylation through the activation of Ras
R-HSA-442745	Pathway	Activation of CaMK IV
R-HSA-442755	Pathway	Activation of NMDA receptor and postsynaptic events
R-HSA-442982	Pathway	Ras activation upon Ca2+ influx through NMDA receptor
R-HSA-444209	Pathway	Free fatty acid receptors
R-HSA-444257	Pathway	RSK activation
R-HSA-444411	Pathway	Rhesus glycoproteins mediate ammonium transport.
R-HSA-444473	Pathway	Formyl peptide receptors bind formyl peptides and many other ligands
R-HSA-444821	Pathway	Relaxin receptors
R-HSA-445095	Pathway	Interaction between L1 and Ankyrins
R-HSA-445144	Pathway	Signal transduction by L1
R-HSA-445355	Pathway	Smooth Muscle Contraction
R-HSA-445717	Pathway	Aquaporin-mediated transport
R-HSA-445989	Pathway	TAK1 activates NFkB by phosphorylation and activation of IKKs complex
R-HSA-446107	Pathway	Type I hemidesmosome assembly
R-HSA-446193	Pathway	Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein
R-HSA-446199	Pathway	Synthesis of Dolichyl-phosphate
R-HSA-446203	Pathway	Asparagine N-linked glycosylation
R-HSA-446205	Pathway	Synthesis of GDP-mannose
R-HSA-446210	Pathway	Synthesis of UDP-N-acetyl-glucosamine
R-HSA-446219	Pathway	Synthesis of substrates in N-glycan biosythesis
R-HSA-446343	Pathway	Localization of the PINCH-ILK-PARVIN complex to focal adhesions
R-HSA-446353	Pathway	Cell-extracellular matrix interactions
R-HSA-446388	Pathway	Regulation of cytoskeletal remodeling and cell spreading by IPP complex components
R-HSA-446652	Pathway	Interleukin-1 family signaling
R-HSA-446728	Pathway	Cell junction organization
R-HSA-447038	Pathway	NrCAM interactions
R-HSA-447041	Pathway	CHL1 interactions
R-HSA-447043	Pathway	Neurofascin interactions
R-HSA-447115	Pathway	Interleukin-12 family signaling
R-HSA-448424	Pathway	Interleukin-17 signaling
R-HSA-448706	Pathway	Interleukin-1 processing
R-HSA-449147	Pathway	Signaling by Interleukins
R-HSA-449836	Pathway	Other interleukin signaling
R-HSA-450282	Pathway	MAPK targets/ Nuclear events mediated by MAP kinases
R-HSA-450294	Pathway	MAP kinase activation
