id:ID	:LABEL	label
GO:0022604	BiologicalProcess	regulation of cell morphogenesis
GO:0032483	BiologicalProcess	regulation of Rab protein signal transduction
GO:0052251	BiologicalProcess	induction by organism of defense response of other organism involved in symbiotic interaction
GO:0052055	BiologicalProcess	modulation by symbiont of host molecular function
GO:0052148	BiologicalProcess	modulation by symbiont of host catalytic activity
GO:0034127	BiologicalProcess	regulation of MyD88-independent toll-like receptor signaling pathway
GO:0034032	BiologicalProcess	purine nucleoside bisphosphate metabolic process
GO:0052053	BiologicalProcess	negative regulation by symbiont of host catalytic activity
GO:0034097	BiologicalProcess	response to cytokine
GO:0060218	BiologicalProcess	hematopoietic stem cell differentiation
GO:0022617	BiologicalProcess	extracellular matrix disassembly
GO:1901991	BiologicalProcess	negative regulation of mitotic cell cycle phase transition
GO:0000965	BiologicalProcess	mitochondrial RNA 3'-end processing
GO:1903035	BiologicalProcess	negative regulation of response to wounding
GO:0034613	BiologicalProcess	cellular protein localization
GO:0060334	BiologicalProcess	regulation of interferon-gamma-mediated signaling pathway
GO:0061644	BiologicalProcess	protein localization to CENP-A containing chromatin
GO:1903362	BiologicalProcess	regulation of cellular protein catabolic process
GO:0070271	BiologicalProcess	protein complex biogenesis
GO:0070498	BiologicalProcess	interleukin-1-mediated signaling pathway
GO:0010950	BiologicalProcess	positive regulation of endopeptidase activity
GO:0090066	BiologicalProcess	regulation of anatomical structure size
GO:1904885	BiologicalProcess	beta-catenin destruction complex assembly
GO:0097696	BiologicalProcess	STAT cascade
GO:0097384	BiologicalProcess	cellular lipid biosynthetic process
GO:1901503	BiologicalProcess	ether biosynthetic process
GO:1904526	BiologicalProcess	regulation of microtubule binding
GO:1904555	BiologicalProcess	L-proline transmembrane transport
GO:2000816	BiologicalProcess	negative regulation of mitotic sister chromatid separation
GO:0044281	BiologicalProcess	small molecule metabolic process
GO:0071557	BiologicalProcess	histone H3-K27 demethylation
GO:0090116	BiologicalProcess	C-5 methylation of cytosine
GO:1905475	BiologicalProcess	regulation of protein localization to membrane
GO:0099111	BiologicalProcess	microtubule-based transport
GO:0044803	BiologicalProcess	multi-organism membrane organization
GO:0098502	BiologicalProcess	DNA dephosphorylation
GO:0071702	BiologicalProcess	organic substance transport
GO:0071709	BiologicalProcess	membrane assembly
GO:0009605	BiologicalProcess	response to external stimulus
GO:0048008	BiologicalProcess	platelet-derived growth factor receptor signaling pathway
GO:0001666	BiologicalProcess	response to hypoxia
GO:0019752	BiologicalProcess	carboxylic acid metabolic process
GO:0009308	BiologicalProcess	amine metabolic process
GO:0042133	BiologicalProcess	neurotransmitter metabolic process
GO:0046854	BiologicalProcess	phosphatidylinositol phosphorylation
GO:0001736	BiologicalProcess	establishment of planar polarity
GO:0019222	BiologicalProcess	regulation of metabolic process
GO:0030163	BiologicalProcess	protein catabolic process
GO:0016138	BiologicalProcess	glycoside biosynthetic process
GO:0018214	BiologicalProcess	protein carboxylation
GO:0006351	BiologicalProcess	transcription, DNA-templated
GO:0009894	BiologicalProcess	regulation of catabolic process
GO:0019076	BiologicalProcess	viral release from host cell
GO:0007399	BiologicalProcess	nervous system development
GO:0046184	BiologicalProcess	aldehyde biosynthetic process
GO:0000725	BiologicalProcess	recombinational repair
GO:0045333	BiologicalProcess	cellular respiration
GO:0019344	BiologicalProcess	cysteine biosynthetic process
GO:0006801	BiologicalProcess	superoxide metabolic process
GO:0007186	BiologicalProcess	G-protein coupled receptor signaling pathway
GO:0008206	BiologicalProcess	bile acid metabolic process
GO:0006011	BiologicalProcess	UDP-glucose metabolic process
GO:0016125	BiologicalProcess	sterol metabolic process
GO:0019852	BiologicalProcess	L-ascorbic acid metabolic process
GO:0019935	BiologicalProcess	cyclic-nucleotide-mediated signaling
GO:0006734	BiologicalProcess	NADH metabolic process
GO:0009144	BiologicalProcess	purine nucleoside triphosphate metabolic process
GO:0006195	BiologicalProcess	purine nucleotide catabolic process
GO:0009264	BiologicalProcess	deoxyribonucleotide catabolic process
GO:0008655	BiologicalProcess	pyrimidine-containing compound salvage
GO:0006364	BiologicalProcess	rRNA processing
GO:0016553	BiologicalProcess	base conversion or substitution editing
GO:0008334	BiologicalProcess	histone mRNA metabolic process
GO:0030029	BiologicalProcess	actin filament-based process
GO:0006936	BiologicalProcess	muscle contraction
GO:0005999	BiologicalProcess	xylulose biosynthetic process
GO:0000050	BiologicalProcess	urea cycle
GO:0000079	BiologicalProcess	regulation of cyclin-dependent protein serine/threonine kinase activity
GO:0006704	BiologicalProcess	glucocorticoid biosynthetic process
GO:0000186	BiologicalProcess	activation of MAPKK activity
GO:0006816	BiologicalProcess	calcium ion transport
GO:0015851	BiologicalProcess	nucleobase transport
GO:0006887	BiologicalProcess	exocytosis
GO:0046129	BiologicalProcess	purine ribonucleoside biosynthetic process
GO:0016073	BiologicalProcess	snRNA metabolic process
GO:0008217	BiologicalProcess	regulation of blood pressure
GO:0045596	BiologicalProcess	negative regulation of cell differentiation
GO:0015721	BiologicalProcess	bile acid and bile salt transport
GO:0015723	BiologicalProcess	bilirubin transport
GO:0015790	BiologicalProcess	UDP-xylose transmembrane transport
GO:0046761	BiologicalProcess	viral budding from plasma membrane
GO:0035873	BiologicalProcess	lactate transmembrane transport
GO:0097191	BiologicalProcess	extrinsic apoptotic signaling pathway
GO:2001235	BiologicalProcess	positive regulation of apoptotic signaling pathway
GO:0030814	BiologicalProcess	regulation of cAMP metabolic process
GO:0036378	BiologicalProcess	calcitriol biosynthetic process from calciol
GO:0051179	BiologicalProcess	localization
GO:0050778	BiologicalProcess	positive regulation of immune response
GO:0044257	BiologicalProcess	cellular protein catabolic process
GO:0000819	BiologicalProcess	sister chromatid segregation
GO:0050654	BiologicalProcess	chondroitin sulfate proteoglycan metabolic process
GO:0051348	BiologicalProcess	negative regulation of transferase activity
GO:0043297	BiologicalProcess	apical junction assembly
GO:0050770	BiologicalProcess	regulation of axonogenesis
GO:0097300	BiologicalProcess	programmed necrotic cell death
GO:1900182	BiologicalProcess	positive regulation of protein localization to nucleus
GO:0031497	BiologicalProcess	chromatin assembly
GO:0051403	BiologicalProcess	stress-activated MAPK cascade
GO:0010248	BiologicalProcess	establishment or maintenance of transmembrane electrochemical gradient
GO:0072530	BiologicalProcess	purine-containing compound transmembrane transport
GO:0072663	BiologicalProcess	establishment of protein localization to peroxisome
GO:0065009	BiologicalProcess	regulation of molecular function
GO:0010557	BiologicalProcess	positive regulation of macromolecule biosynthetic process
GO:0002455	BiologicalProcess	humoral immune response mediated by circulating immunoglobulin
GO:0033238	BiologicalProcess	regulation of cellular amine metabolic process
GO:0022900	BiologicalProcess	electron transport chain
GO:0033143	BiologicalProcess	regulation of intracellular steroid hormone receptor signaling pathway
GO:0002755	BiologicalProcess	MyD88-dependent toll-like receptor signaling pathway
GO:0032489	BiologicalProcess	regulation of Cdc42 protein signal transduction
GO:0034248	BiologicalProcess	regulation of cellular amide metabolic process
GO:0052056	BiologicalProcess	negative regulation by symbiont of host molecular function
GO:0033668	BiologicalProcess	negative regulation by symbiont of host apoptotic process
GO:0034332	BiologicalProcess	adherens junction organization
GO:0032801	BiologicalProcess	receptor catabolic process
GO:0032012	BiologicalProcess	regulation of ARF protein signal transduction
GO:0014066	BiologicalProcess	regulation of phosphatidylinositol 3-kinase signaling
GO:0034341	BiologicalProcess	response to interferon-gamma
GO:0002479	BiologicalProcess	antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent
GO:0002576	BiologicalProcess	platelet degranulation
GO:0044772	BiologicalProcess	mitotic cell cycle phase transition
GO:1902108	BiologicalProcess	regulation of mitochondrial membrane permeability involved in apoptotic process
GO:1900740	BiologicalProcess	positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway
GO:0034379	BiologicalProcess	very-low-density lipoprotein particle assembly
GO:0034504	BiologicalProcess	protein localization to nucleus
GO:0098662	BiologicalProcess	inorganic cation transmembrane transport
GO:0070106	BiologicalProcess	interleukin-27-mediated signaling pathway
GO:1903530	BiologicalProcess	regulation of secretion by cell
GO:0060396	BiologicalProcess	growth hormone receptor signaling pathway
GO:0080135	BiologicalProcess	regulation of cellular response to stress
GO:0098771	BiologicalProcess	inorganic ion homeostasis
GO:0070757	BiologicalProcess	interleukin-35-mediated signaling pathway
GO:0090042	BiologicalProcess	tubulin deacetylation
GO:0071103	BiologicalProcess	DNA conformation change
GO:0071156	BiologicalProcess	regulation of cell cycle arrest
GO:1904837	BiologicalProcess	beta-catenin-TCF complex assembly
GO:0090501	BiologicalProcess	RNA phosphodiester bond hydrolysis
GO:2000765	BiologicalProcess	regulation of cytoplasmic translation
GO:0071347	BiologicalProcess	cellular response to interleukin-1
GO:0071396	BiologicalProcess	cellular response to lipid
GO:0071466	BiologicalProcess	cellular response to xenobiotic stimulus
GO:0035461	BiologicalProcess	vitamin transmembrane transport
GO:0002943	BiologicalProcess	tRNA dihydrouridine synthesis
GO:0006952	BiologicalProcess	defense response
GO:0048013	BiologicalProcess	ephrin receptor signaling pathway
GO:0006810	BiologicalProcess	transport
GO:0046719	BiologicalProcess	regulation by virus of viral protein levels in host cell
GO:0019062	BiologicalProcess	virion attachment to host cell
GO:0018200	BiologicalProcess	peptidyl-glutamic acid modification
GO:0001738	BiologicalProcess	morphogenesis of a polarized epithelium
GO:0009889	BiologicalProcess	regulation of biosynthetic process
GO:0009713	BiologicalProcess	catechol-containing compound biosynthetic process
GO:0009755	BiologicalProcess	hormone-mediated signaling pathway
GO:0009785	BiologicalProcess	blue light signaling pathway
GO:0007049	BiologicalProcess	cell cycle
GO:0006687	BiologicalProcess	glycosphingolipid metabolic process
GO:0006586	BiologicalProcess	indolalkylamine metabolic process
GO:0019080	BiologicalProcess	viral gene expression
GO:0019082	BiologicalProcess	viral protein processing
GO:0042059	BiologicalProcess	negative regulation of epidermal growth factor receptor signaling pathway
GO:0046417	BiologicalProcess	chorismate metabolic process
GO:0009060	BiologicalProcess	aerobic respiration
GO:0006012	BiologicalProcess	galactose metabolic process
GO:0046395	BiologicalProcess	carboxylic acid catabolic process
GO:0019395	BiologicalProcess	fatty acid oxidation
GO:0006007	BiologicalProcess	glucose catabolic process
GO:0006998	BiologicalProcess	nuclear envelope organization
GO:0006096	BiologicalProcess	glycolytic process
GO:0009262	BiologicalProcess	deoxyribonucleotide metabolic process
GO:0006177	BiologicalProcess	GMP biosynthetic process
GO:0046040	BiologicalProcess	IMP metabolic process
GO:0009129	BiologicalProcess	pyrimidine nucleoside monophosphate metabolic process
GO:0006244	BiologicalProcess	pyrimidine nucleotide catabolic process
GO:0006873	BiologicalProcess	cellular ion homeostasis
GO:0006874	BiologicalProcess	cellular calcium ion homeostasis
GO:0006402	BiologicalProcess	mRNA catabolic process
GO:0007062	BiologicalProcess	sister chromatid cohesion
GO:0006469	BiologicalProcess	negative regulation of protein kinase activity
GO:0006521	BiologicalProcess	regulation of cellular amino acid metabolic process
GO:0045117	BiologicalProcess	azole transport
GO:0006612	BiologicalProcess	protein targeting to membrane
GO:0008211	BiologicalProcess	glucocorticoid metabolic process
GO:0006844	BiologicalProcess	acyl carnitine transport
GO:0000236	BiologicalProcess	mitotic prometaphase
GO:0006909	BiologicalProcess	phagocytosis
GO:0016050	BiologicalProcess	vesicle organization
GO:0008286	BiologicalProcess	insulin receptor signaling pathway
GO:0045664	BiologicalProcess	regulation of neuron differentiation
GO:0045666	BiologicalProcess	positive regulation of neuron differentiation
GO:0046328	BiologicalProcess	regulation of JNK cascade
GO:0045736	BiologicalProcess	negative regulation of cyclin-dependent protein serine/threonine kinase activity
GO:0046427	BiologicalProcess	positive regulation of JAK-STAT cascade
GO:0015801	BiologicalProcess	aromatic amino acid transport
GO:0009312	BiologicalProcess	oligosaccharide biosynthetic process
GO:0015812	BiologicalProcess	gamma-aminobutyric acid transport
GO:0045981	BiologicalProcess	positive regulation of nucleotide metabolic process
GO:0002182	BiologicalProcess	cytoplasmic translational elongation
GO:0035977	BiologicalProcess	protein deglycosylation involved in glycoprotein catabolic process
GO:2001234	BiologicalProcess	negative regulation of apoptotic signaling pathway
GO:2001251	BiologicalProcess	negative regulation of chromosome organization
GO:0046939	BiologicalProcess	nucleotide phosphorylation
GO:0042787	BiologicalProcess	protein ubiquitination involved in ubiquitin-dependent protein catabolic process
GO:0000394	BiologicalProcess	RNA splicing, via endonucleolytic cleavage and ligation
GO:0030800	BiologicalProcess	negative regulation of cyclic nucleotide metabolic process
GO:0001844	BiologicalProcess	protein insertion into mitochondrial membrane involved in apoptotic signaling pathway
GO:0075528	BiologicalProcess	modulation by virus of host immune response
GO:1902299	BiologicalProcess	pre-replicative complex assembly involved in cell cycle DNA replication
GO:0044255	BiologicalProcess	cellular lipid metabolic process
GO:0050801	BiologicalProcess	ion homeostasis
GO:0001932	BiologicalProcess	regulation of protein phosphorylation
GO:0035270	BiologicalProcess	endocrine system development
GO:0050892	BiologicalProcess	intestinal absorption
GO:0050999	BiologicalProcess	regulation of nitric-oxide synthase activity
GO:0050690	BiologicalProcess	regulation of defense response to virus by virus
GO:0031016	BiologicalProcess	pancreas development
GO:0051121	BiologicalProcess	hepoxilin metabolic process
GO:0051649	BiologicalProcess	establishment of localization in cell
GO:0043414	BiologicalProcess	macromolecule methylation
GO:0051503	BiologicalProcess	adenine nucleotide transport
GO:0001959	BiologicalProcess	regulation of cytokine-mediated signaling pathway
GO:0035627	BiologicalProcess	ceramide transport
GO:0072523	BiologicalProcess	purine-containing compound catabolic process
GO:1902686	BiologicalProcess	mitochondrial outer membrane permeabilization involved in programmed cell death
GO:0098609	BiologicalProcess	cell-cell adhesion
GO:1902947	BiologicalProcess	regulation of tau-protein kinase activity
GO:0035722	BiologicalProcess	interleukin-12-mediated signaling pathway
GO:0080171	BiologicalProcess	lytic vacuole organization
GO:0065003	BiologicalProcess	macromolecular complex assembly
GO:0048878	BiologicalProcess	chemical homeostasis
GO:0052031	BiologicalProcess	modulation by symbiont of host defense response
GO:0052564	BiologicalProcess	response to immune response of other organism involved in symbiotic interaction
GO:0065004	BiologicalProcess	protein-DNA complex assembly
GO:0032269	BiologicalProcess	negative regulation of cellular protein metabolic process
GO:0043650	BiologicalProcess	dicarboxylic acid biosynthetic process
GO:0032845	BiologicalProcess	negative regulation of homeostatic process
GO:0060193	BiologicalProcess	positive regulation of lipase activity
GO:0000413	BiologicalProcess	protein peptidyl-prolyl isomerization
GO:0051961	BiologicalProcess	negative regulation of nervous system development
GO:0010506	BiologicalProcess	regulation of autophagy
GO:0034329	BiologicalProcess	cell junction assembly
GO:0051783	BiologicalProcess	regulation of nuclear division
GO:0060071	BiologicalProcess	Wnt signaling pathway, planar cell polarity pathway
GO:0032480	BiologicalProcess	negative regulation of type I interferon production
GO:0034250	BiologicalProcess	positive regulation of cellular amide metabolic process
GO:0034204	BiologicalProcess	lipid translocation
GO:0034203	BiologicalProcess	glycolipid translocation
GO:0010608	BiologicalProcess	posttranscriptional regulation of gene expression
GO:0055114	BiologicalProcess	oxidation-reduction process
GO:0000966	BiologicalProcess	RNA 5'-end processing
GO:0010629	BiologicalProcess	negative regulation of gene expression
GO:0010677	BiologicalProcess	negative regulation of cellular carbohydrate metabolic process
GO:0010721	BiologicalProcess	negative regulation of cell development
GO:1903508	BiologicalProcess	positive regulation of nucleic acid-templated transcription
GO:0044042	BiologicalProcess	glucan metabolic process
GO:0060401	BiologicalProcess	cytosolic calcium ion transport
GO:0070304	BiologicalProcess	positive regulation of stress-activated protein kinase signaling cascade
GO:0010977	BiologicalProcess	negative regulation of neuron projection development
GO:0070669	BiologicalProcess	response to interleukin-2
GO:0098763	BiologicalProcess	mitotic cell cycle phase
GO:1904892	BiologicalProcess	regulation of STAT cascade
GO:0090502	BiologicalProcess	RNA phosphodiester bond hydrolysis, endonucleolytic
GO:0097396	BiologicalProcess	response to interleukin-17
GO:0098840	BiologicalProcess	protein transport along microtubule
GO:0071478	BiologicalProcess	cellular response to radiation
GO:0071559	BiologicalProcess	response to transforming growth factor beta
GO:0099118	BiologicalProcess	microtubule-based protein transport
GO:1905710	BiologicalProcess	positive regulation of membrane permeability
GO:0044764	BiologicalProcess	multi-organism cellular process
GO:1901663	BiologicalProcess	quinone biosynthetic process
GO:1901658	BiologicalProcess	glycosyl compound catabolic process
GO:0071830	BiologicalProcess	triglyceride-rich lipoprotein particle clearance
GO:0071827	BiologicalProcess	plasma lipoprotein particle organization
GO:0071941	BiologicalProcess	nitrogen cycle metabolic process
GO:2000142	BiologicalProcess	regulation of DNA-templated transcription, initiation
GO:0006396	BiologicalProcess	RNA processing
GO:0006575	BiologicalProcess	cellular modified amino acid metabolic process
GO:0006886	BiologicalProcess	intracellular protein transport
GO:0046822	BiologicalProcess	regulation of nucleocytoplasmic transport
GO:0030258	BiologicalProcess	lipid modification
GO:0009628	BiologicalProcess	response to abiotic stimulus
GO:0006725	BiologicalProcess	cellular aromatic compound metabolic process
GO:0046394	BiologicalProcess	carboxylic acid biosynthetic process
GO:0016053	BiologicalProcess	organic acid biosynthetic process
GO:0006807	BiologicalProcess	nitrogen compound metabolic process
GO:0006216	BiologicalProcess	cytidine catabolic process
GO:0042330	BiologicalProcess	taxis
GO:0019048	BiologicalProcess	modulation by virus of host morphology or physiology
GO:0042559	BiologicalProcess	pteridine-containing compound biosynthetic process
GO:0009225	BiologicalProcess	nucleotide-sugar metabolic process
GO:0006308	BiologicalProcess	DNA catabolic process
GO:0019320	BiologicalProcess	hexose catabolic process
GO:0018904	BiologicalProcess	ether metabolic process
GO:0042278	BiologicalProcess	purine nucleoside metabolic process
GO:0046461	BiologicalProcess	neutral lipid catabolic process
GO:0042327	BiologicalProcess	positive regulation of phosphorylation
GO:0006047	BiologicalProcess	UDP-N-acetylglucosamine metabolic process
GO:0006163	BiologicalProcess	purine nucleotide metabolic process
GO:0009259	BiologicalProcess	ribonucleotide metabolic process
GO:0009187	BiologicalProcess	cyclic nucleotide metabolic process
GO:0006296	BiologicalProcess	nucleotide-excision repair, DNA incision, 5'-to lesion
GO:0006368	BiologicalProcess	transcription elongation from RNA polymerase II promoter
GO:0007050	BiologicalProcess	cell cycle arrest
GO:0030071	BiologicalProcess	regulation of mitotic metaphase/anaphase transition
GO:0006498	BiologicalProcess	N-terminal protein lipidation
GO:0007159	BiologicalProcess	leukocyte cell-cell adhesion
GO:0016486	BiologicalProcess	peptide hormone processing
GO:0006614	BiologicalProcess	SRP-dependent cotranslational protein targeting to membrane
GO:0006635	BiologicalProcess	fatty acid beta-oxidation
GO:0006659	BiologicalProcess	phosphatidylserine biosynthetic process
GO:0015822	BiologicalProcess	ornithine transport
GO:0000083	BiologicalProcess	regulation of transcription involved in G1/S transition of mitotic cell cycle
GO:0006753	BiologicalProcess	nucleoside phosphate metabolic process
GO:0030205	BiologicalProcess	dermatan sulfate metabolic process
GO:0015711	BiologicalProcess	organic anion transport
GO:0030334	BiologicalProcess	regulation of cell migration
GO:0007598	BiologicalProcess	blood coagulation, extrinsic pathway
GO:0046189	BiologicalProcess	phenol-containing compound biosynthetic process
GO:0046370	BiologicalProcess	fructose biosynthetic process
GO:0009106	BiologicalProcess	lipoate metabolic process
GO:0015782	BiologicalProcess	CMP-N-acetylneuraminate transmembrane transport
GO:0015804	BiologicalProcess	neutral amino acid transport
GO:0015881	BiologicalProcess	creatine transmembrane transport
GO:0040017	BiologicalProcess	positive regulation of locomotion
GO:0001504	BiologicalProcess	neurotransmitter uptake
GO:0001578	BiologicalProcess	microtubule bundle formation
GO:0061418	BiologicalProcess	regulation of transcription from RNA polymerase II promoter in response to hypoxia
GO:2001236	BiologicalProcess	regulation of extrinsic apoptotic signaling pathway
GO:2001267	BiologicalProcess	regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway
GO:0097267	BiologicalProcess	omega-hydroxylase P450 pathway
GO:0042780	BiologicalProcess	tRNA 3'-end processing
GO:0010038	BiologicalProcess	response to metal ion
GO:0048194	BiologicalProcess	Golgi vesicle budding
GO:0042730	BiologicalProcess	fibrinolysis
GO:0042775	BiologicalProcess	mitochondrial ATP synthesis coupled electron transport
GO:0042953	BiologicalProcess	lipoprotein transport
GO:0043062	BiologicalProcess	extracellular structure organization
GO:0051169	BiologicalProcess	nuclear transport
GO:0051301	BiologicalProcess	cell division
GO:0051329	BiologicalProcess	mitotic interphase
GO:0043097	BiologicalProcess	pyrimidine nucleoside salvage
GO:0051149	BiologicalProcess	positive regulation of muscle cell differentiation
GO:0051306	BiologicalProcess	mitotic sister chromatid separation
GO:0038111	BiologicalProcess	interleukin-7-mediated signaling pathway
GO:0031331	BiologicalProcess	positive regulation of cellular catabolic process
GO:0031577	BiologicalProcess	spindle checkpoint
GO:0043462	BiologicalProcess	regulation of ATPase activity
GO:0072395	BiologicalProcess	signal transduction involved in cell cycle checkpoint
GO:0072528	BiologicalProcess	pyrimidine-containing compound biosynthetic process
GO:0010510	BiologicalProcess	regulation of acetyl-CoA biosynthetic process from pyruvate
GO:0032324	BiologicalProcess	molybdopterin cofactor biosynthetic process
GO:0002474	BiologicalProcess	antigen processing and presentation of peptide antigen via MHC class I
GO:0033157	BiologicalProcess	regulation of intracellular protein transport
GO:0002758	BiologicalProcess	innate immune response-activating signal transduction
GO:0032774	BiologicalProcess	RNA biosynthetic process
GO:0060078	BiologicalProcess	regulation of postsynaptic membrane potential
GO:0060147	BiologicalProcess	regulation of posttranscriptional gene silencing
GO:0010517	BiologicalProcess	regulation of phospholipase activity
GO:0002504	BiologicalProcess	antigen processing and presentation of peptide or polysaccharide antigen via MHC class II
GO:0032872	BiologicalProcess	regulation of stress-activated MAPK cascade
GO:0034128	BiologicalProcess	negative regulation of MyD88-independent toll-like receptor signaling pathway
GO:0043666	BiologicalProcess	regulation of phosphoprotein phosphatase activity
GO:0033865	BiologicalProcess	nucleoside bisphosphate metabolic process
GO:0052041	BiologicalProcess	negative regulation by symbiont of host programmed cell death
GO:0002220	BiologicalProcess	innate immune response activating cell surface receptor signaling pathway
GO:0032963	BiologicalProcess	collagen metabolic process
GO:0052376	BiologicalProcess	evasion or tolerance by organism of nitric oxide produced by other organism involved in symbiotic interaction
GO:0003015	BiologicalProcess	heart process
GO:0033540	BiologicalProcess	fatty acid beta-oxidation using acyl-CoA oxidase
GO:0032870	BiologicalProcess	cellular response to hormone stimulus
GO:0036260	BiologicalProcess	RNA capping
GO:0060255	BiologicalProcess	regulation of macromolecule metabolic process
GO:0000963	BiologicalProcess	mitochondrial RNA processing
GO:0034370	BiologicalProcess	triglyceride-rich lipoprotein particle remodeling
GO:0034375	BiologicalProcess	high-density lipoprotein particle remodeling
GO:1901071	BiologicalProcess	glucosamine-containing compound metabolic process
GO:0070085	BiologicalProcess	glycosylation
GO:0010770	BiologicalProcess	positive regulation of cell morphogenesis involved in differentiation
GO:0061641	BiologicalProcess	CENP-A containing chromatin organization
GO:0070476	BiologicalProcess	rRNA (guanine-N7)-methylation
GO:0044089	BiologicalProcess	positive regulation of cellular component biogenesis
GO:0070525	BiologicalProcess	tRNA threonylcarbamoyladenosine metabolic process
GO:0010951	BiologicalProcess	negative regulation of endopeptidase activity
GO:0070536	BiologicalProcess	protein K63-linked deubiquitination
GO:0070640	BiologicalProcess	vitamin D3 metabolic process
GO:1904380	BiologicalProcess	endoplasmic reticulum mannose trimming
GO:1904382	BiologicalProcess	mannose trimming involved in glycoprotein ERAD pathway
GO:0071352	BiologicalProcess	cellular response to interleukin-2
GO:0071356	BiologicalProcess	cellular response to tumor necrosis factor
GO:0071357	BiologicalProcess	cellular response to type I interferon
GO:0090288	BiologicalProcess	negative regulation of cellular response to growth factor stimulus
GO:1905349	BiologicalProcess	ciliary transition zone assembly
GO:0140029	BiologicalProcess	exocytic process
GO:0035384	BiologicalProcess	thioester biosynthetic process
GO:0035411	BiologicalProcess	catenin import into nucleus
GO:0044341	BiologicalProcess	sodium-dependent phosphate transport
GO:0016579	BiologicalProcess	protein deubiquitination
GO:0035600	BiologicalProcess	tRNA methylthiolation
GO:0048010	BiologicalProcess	vascular endothelial growth factor receptor signaling pathway
GO:0006576	BiologicalProcess	cellular biogenic amine metabolic process
GO:0046836	BiologicalProcess	glycolipid transport
GO:0018377	BiologicalProcess	protein myristoylation
GO:0006633	BiologicalProcess	fatty acid biosynthetic process
GO:0006508	BiologicalProcess	proteolysis
GO:0006066	BiologicalProcess	alcohol metabolic process
GO:0006665	BiologicalProcess	sphingolipid metabolic process
GO:0006073	BiologicalProcess	cellular glucan metabolic process
GO:0006213	BiologicalProcess	pyrimidine nucleoside metabolic process
GO:0008037	BiologicalProcess	cell recognition
GO:0019061	BiologicalProcess	uncoating of virus
GO:0007173	BiologicalProcess	epidermal growth factor receptor signaling pathway
GO:0006081	BiologicalProcess	cellular aldehyde metabolic process
GO:0042537	BiologicalProcess	benzene-containing compound metabolic process
GO:0046365	BiologicalProcess	monosaccharide catabolic process
GO:0019751	BiologicalProcess	polyol metabolic process
GO:0019369	BiologicalProcess	arachidonic acid metabolic process
GO:0006641	BiologicalProcess	triglyceride metabolic process
GO:0046463	BiologicalProcess	acylglycerol biosynthetic process
GO:0046460	BiologicalProcess	neutral lipid biosynthetic process
GO:0042362	BiologicalProcess	fat-soluble vitamin biosynthetic process
GO:0019518	BiologicalProcess	L-threonine catabolic process to glycine
GO:0046219	BiologicalProcess	indolalkylamine biosynthetic process
GO:0042455	BiologicalProcess	ribonucleoside biosynthetic process
GO:0009062	BiologicalProcess	fatty acid catabolic process
GO:0019682	BiologicalProcess	glyceraldehyde-3-phosphate metabolic process
GO:0042531	BiologicalProcess	positive regulation of tyrosine phosphorylation of STAT protein
GO:0006048	BiologicalProcess	UDP-N-acetylglucosamine biosynthetic process
GO:0006065	BiologicalProcess	UDP-glucuronate biosynthetic process
GO:0006086	BiologicalProcess	acetyl-CoA biosynthetic process from pyruvate
GO:0006127	BiologicalProcess	glycerophosphate shuttle
GO:0009123	BiologicalProcess	nucleoside monophosphate metabolic process
GO:0009142	BiologicalProcess	nucleoside triphosphate biosynthetic process
GO:0006189	BiologicalProcess	'de novo' IMP biosynthetic process
GO:0009174	BiologicalProcess	pyrimidine ribonucleoside monophosphate biosynthetic process
GO:0006266	BiologicalProcess	DNA ligation
GO:0016570	BiologicalProcess	histone modification
GO:0006388	BiologicalProcess	tRNA splicing, via endonucleolytic cleavage and ligation
GO:0015693	BiologicalProcess	magnesium ion transport
GO:0045088	BiologicalProcess	regulation of innate immune response
GO:0045761	BiologicalProcess	regulation of adenylate cyclase activity
GO:0046337	BiologicalProcess	phosphatidylethanolamine metabolic process
GO:0006694	BiologicalProcess	steroid biosynthetic process
GO:0030104	BiologicalProcess	water homeostasis
GO:1902533	BiologicalProcess	positive regulation of intracellular signal transduction
GO:1902583	BiologicalProcess	multi-organism intracellular transport
GO:0007596	BiologicalProcess	blood coagulation
GO:0030208	BiologicalProcess	dermatan sulfate biosynthetic process
GO:0015918	BiologicalProcess	sterol transport
GO:0046134	BiologicalProcess	pyrimidine nucleoside biosynthetic process
GO:0045580	BiologicalProcess	regulation of T cell differentiation
GO:0016259	BiologicalProcess	selenocysteine metabolic process
GO:0045862	BiologicalProcess	positive regulation of proteolysis
GO:0015827	BiologicalProcess	tryptophan transport
GO:0046655	BiologicalProcess	folic acid metabolic process
GO:0009408	BiologicalProcess	response to heat
GO:0036092	BiologicalProcess	phosphatidylinositol-3-phosphate biosynthetic process
GO:0039513	BiologicalProcess	suppression by virus of host catalytic activity
GO:2001300	BiologicalProcess	lipoxin metabolic process
GO:0046889	BiologicalProcess	positive regulation of lipid biosynthetic process
GO:0048208	BiologicalProcess	COPII vesicle coating
GO:0050794	BiologicalProcess	regulation of cellular process
GO:0044248	BiologicalProcess	cellular catabolic process
GO:0044267	BiologicalProcess	cellular protein metabolic process
